date,APR La Peña >> Pozo Dren >> Volumen Pozo Dren 2(9282),APR La Peña >> Estanque 2 >> Volumen de Salida(9451),APR La Peña >> Pozo 3 >> Volumen Pozo 3(9337),APR La Peña >> Pozo 4 >> Volumen Pozo 4(20626)
2020-12-01 03:08:11-03:00,,,,2379.0
2020-12-01 03:08:53-03:00,,3370.0,,
2020-12-01 03:09:22-03:00,,,79204.0,
2020-12-01 03:09:29-03:00,,,79204.0,
2020-12-01 03:11:11-03:00,,3370.0,,
2020-12-01 03:11:20-03:00,21003.0,,,
2020-12-01 03:13:00-03:00,21003.0,,,
2020-12-01 03:13:11-03:00,,,,2379.0
2020-12-01 03:13:54-03:00,,3370.0,,
2020-12-01 03:14:23-03:00,,,79204.0,
2020-12-01 03:14:29-03:00,,,79204.0,
2020-12-01 03:16:11-03:00,,3370.0,,
2020-12-01 03:16:20-03:00,21003.0,,,
2020-12-01 03:18:00-03:00,21003.0,,,
2020-12-01 03:18:11-03:00,,,,2379.0
2020-12-01 03:18:54-03:00,,3370.0,,
2020-12-01 03:19:23-03:00,,,79204.0,
2020-12-01 03:19:29-03:00,,,79204.0,
2020-12-01 03:21:12-03:00,,3370.0,,
2020-12-01 03:21:21-03:00,21003.0,,,
2020-12-01 03:23:02-03:00,21003.0,,,
2020-12-01 03:23:12-03:00,,,,2379.0
2020-12-01 03:23:54-03:00,,3370.0,,
2020-12-01 03:24:23-03:00,,,79204.0,
2020-12-01 03:24:29-03:00,,,79204.0,
2020-12-01 03:26:12-03:00,,3370.0,,
2020-12-01 03:26:22-03:00,21003.0,,,
2020-12-01 03:28:02-03:00,21003.0,,,
2020-12-01 03:28:12-03:00,,,,2379.0
2020-12-01 03:28:55-03:00,,3370.0,,
2020-12-01 03:29:24-03:00,,,79204.0,
2020-12-01 03:29:30-03:00,,,79204.0,
2020-12-01 03:31:12-03:00,,3370.0,,
2020-12-01 03:31:22-03:00,21003.0,,,
2020-12-01 03:33:02-03:00,21003.0,,,
2020-12-01 03:33:12-03:00,,,,2379.0
2020-12-01 03:33:55-03:00,,3370.0,,
2020-12-01 03:34:24-03:00,,,79204.0,
2020-12-01 03:34:30-03:00,,,79204.0,
2020-12-01 03:36:13-03:00,,3370.0,,
2020-12-01 03:36:22-03:00,21003.0,,,
2020-12-01 03:38:02-03:00,21003.0,,,
2020-12-01 03:38:13-03:00,,,,2379.0
2020-12-01 03:38:55-03:00,,3370.0,,
2020-12-01 03:39:24-03:00,,,79204.0,
2020-12-01 03:39:30-03:00,,,79204.0,
2020-12-01 03:41:13-03:00,,3370.0,,
2020-12-01 03:41:22-03:00,21003.0,,,
2020-12-01 03:43:03-03:00,21003.0,,,
2020-12-01 03:43:13-03:00,,,,2379.0
2020-12-01 03:43:56-03:00,,3370.0,,
2020-12-01 03:44:25-03:00,,,79204.0,
2020-12-01 03:44:31-03:00,,,79204.0,
2020-12-01 03:46:13-03:00,,3370.0,,
2020-12-01 03:46:22-03:00,21003.0,,,
2020-12-01 03:48:03-03:00,21003.0,,,
2020-12-01 03:48:13-03:00,,,,2379.0
2020-12-01 03:48:56-03:00,,3370.0,,
2020-12-01 03:49:25-03:00,,,79204.0,
2020-12-01 03:49:31-03:00,,,79204.0,
2020-12-01 03:51:14-03:00,,3370.0,,
2020-12-01 03:51:23-03:00,21003.0,,,
2020-12-01 03:53:03-03:00,21003.0,,,
2020-12-01 03:53:14-03:00,,,,2379.0
2020-12-01 03:53:56-03:00,,3370.0,,
2020-12-01 03:54:25-03:00,,,79204.0,
2020-12-01 03:54:31-03:00,,,79204.0,
2020-12-01 03:56:14-03:00,,3370.0,,
2020-12-01 03:56:23-03:00,21003.0,,,
2020-12-01 03:58:04-03:00,21003.0,,,
2020-12-01 03:58:14-03:00,,,,2379.0
2020-12-01 03:58:56-03:00,,3370.0,,
2020-12-01 03:59:26-03:00,,,79204.0,
2020-12-01 03:59:32-03:00,,,79204.0,
2020-12-01 04:01:14-03:00,,3370.0,,
2020-12-01 04:01:24-03:00,21003.0,,,
2020-12-01 04:03:04-03:00,21003.0,,,
2020-12-01 04:03:14-03:00,,,,2379.0
2020-12-01 04:03:57-03:00,,3370.0,,
2020-12-01 04:04:26-03:00,,,79204.0,
2020-12-01 04:04:32-03:00,,,79204.0,
2020-12-01 04:06:14-03:00,,3370.0,,
2020-12-01 04:06:24-03:00,21003.0,,,
2020-12-01 04:08:04-03:00,21003.0,,,
2020-12-01 04:08:14-03:00,,,,2379.0
2020-12-01 04:08:57-03:00,,3370.0,,
2020-12-01 04:09:26-03:00,,,79204.0,
2020-12-01 04:09:32-03:00,,,79204.0,
2020-12-01 04:11:15-03:00,,3370.0,,
2020-12-01 04:11:25-03:00,21003.0,,,
2020-12-01 04:13:05-03:00,21003.0,,,
2020-12-01 04:13:15-03:00,,,,2379.0
2020-12-01 04:13:57-03:00,,3370.0,,
2020-12-01 04:14:26-03:00,,,79204.0,
2020-12-01 04:14:33-03:00,,,79204.0,
2020-12-01 04:16:15-03:00,,3370.0,,
2020-12-01 04:16:25-03:00,21003.0,,,
2020-12-01 04:18:05-03:00,21003.0,,,
2020-12-01 04:18:15-03:00,,,,2379.0
2020-12-01 04:18:58-03:00,,3370.0,,
2020-12-01 04:19:27-03:00,,,79204.0,
2020-12-01 04:19:33-03:00,,,79204.0,
2020-12-01 04:21:15-03:00,,3370.0,,
2020-12-01 04:21:25-03:00,21003.0,,,
2020-12-01 04:23:05-03:00,21003.0,,,
2020-12-01 04:23:15-03:00,,,,2379.0
2020-12-01 04:23:58-03:00,,3370.0,,
2020-12-01 04:24:27-03:00,,,79204.0,
2020-12-01 04:24:33-03:00,,,79204.0,
2020-12-01 04:26:16-03:00,,3370.0,,
2020-12-01 04:26:25-03:00,21003.0,,,
2020-12-01 04:28:06-03:00,21003.0,,,
2020-12-01 04:28:16-03:00,,,,2379.0
2020-12-01 04:28:58-03:00,,3370.0,,
2020-12-01 04:29:27-03:00,,,79204.0,
2020-12-01 04:29:34-03:00,,,79204.0,
2020-12-01 04:31:06-03:00,21004.0,,,
2020-12-01 04:31:16-03:00,,3370.0,,
2020-12-01 04:32:24-03:00,21004.0,,,
2020-12-01 04:33:16-03:00,,,,2379.0
2020-12-01 04:33:59-03:00,,3370.0,,
2020-12-01 04:34:28-03:00,,,79204.0,
2020-12-01 04:34:34-03:00,,,79204.0,
2020-12-01 04:36:07-03:00,21005.0,,,
2020-12-01 04:36:16-03:00,,3370.0,,
2020-12-01 04:37:26-03:00,21005.0,,,
2020-12-01 04:38:16-03:00,,,,2379.0
2020-12-01 04:38:59-03:00,,3370.0,,
2020-12-01 04:39:28-03:00,,,79204.0,
2020-12-01 04:39:34-03:00,,,79204.0,
2020-12-01 04:41:17-03:00,,3370.0,,
2020-12-01 04:41:26-03:00,21006.0,,,
2020-12-01 04:43:06-03:00,21006.0,,,
2020-12-01 04:43:17-03:00,,,,2379.0
2020-12-01 04:43:59-03:00,,3370.0,,
2020-12-01 04:44:28-03:00,,,79204.0,
2020-12-01 04:44:34-03:00,,,79204.0,
2020-12-01 04:46:17-03:00,,3370.0,,
2020-12-01 04:46:26-03:00,21007.0,,,
2020-12-01 04:48:05-03:00,21007.0,,,
2020-12-01 04:48:17-03:00,,,,2379.0
2020-12-01 04:49:00-03:00,,3370.0,,
2020-12-01 04:49:29-03:00,,,79204.0,
2020-12-01 04:49:35-03:00,,,79204.0,
2020-12-01 04:51:17-03:00,,3370.0,,
2020-12-01 04:51:28-03:00,21007.0,,,
2020-12-01 04:53:08-03:00,21008.0,,,
2020-12-01 04:53:17-03:00,,,,2379.0
2020-12-01 04:54:00-03:00,,3370.0,,
2020-12-01 04:54:29-03:00,,,79204.0,
2020-12-01 04:54:35-03:00,,,79204.0,
2020-12-01 04:56:18-03:00,,3370.0,,
2020-12-01 04:56:29-03:00,21008.0,,,
2020-12-01 04:58:08-03:00,21009.0,,,
2020-12-01 04:58:18-03:00,,,,2379.0
2020-12-01 04:59:00-03:00,,3370.0,,
2020-12-01 04:59:29-03:00,,,79204.0,
2020-12-01 04:59:35-03:00,,,79204.0,
2020-12-01 05:01:18-03:00,,3370.0,,
2020-12-01 05:01:29-03:00,21009.0,,,
2020-12-01 05:03:08-03:00,21009.0,,,
2020-12-01 05:03:18-03:00,,,,2379.0
2020-12-01 05:04:00-03:00,,3370.0,,
2020-12-01 05:04:29-03:00,,,79204.0,
2020-12-01 05:04:36-03:00,,,79204.0,
2020-12-01 05:06:18-03:00,,3370.0,,
2020-12-01 05:06:29-03:00,21010.0,,,
2020-12-01 05:08:09-03:00,21010.0,,,
2020-12-01 05:08:18-03:00,,,,2379.0
2020-12-01 05:09:01-03:00,,3370.0,,
2020-12-01 05:09:30-03:00,,,79204.0,
2020-12-01 05:09:36-03:00,,,79204.0,
2020-12-01 05:11:18-03:00,,3370.0,,
2020-12-01 05:11:30-03:00,21011.0,,,
2020-12-01 05:13:09-03:00,21011.0,,,
2020-12-01 05:13:19-03:00,,,,2379.0
2020-12-01 05:14:01-03:00,,3370.0,,
2020-12-01 05:14:30-03:00,,,79204.0,
2020-12-01 05:14:36-03:00,,,79204.0,
2020-12-01 05:16:19-03:00,,3370.0,,
2020-12-01 05:16:30-03:00,21011.0,,,
2020-12-01 05:18:09-03:00,21011.0,,,
2020-12-01 05:18:19-03:00,,,,2379.0
2020-12-01 05:19:01-03:00,,3370.0,,
2020-12-01 05:19:30-03:00,,,79204.0,
2020-12-01 05:19:37-03:00,,,79204.0,
2020-12-01 05:21:19-03:00,,3370.0,,
2020-12-01 05:21:31-03:00,21011.0,,,
2020-12-01 05:23:09-03:00,21011.0,,,
2020-12-01 05:23:19-03:00,,,,2379.0
2020-12-01 05:24:02-03:00,,3370.0,,
2020-12-01 05:24:31-03:00,,,79204.0,
2020-12-01 05:24:37-03:00,,,79204.0,
2020-12-01 05:26:19-03:00,,3370.0,,
2020-12-01 05:26:31-03:00,21011.0,,,
2020-12-01 05:28:10-03:00,21011.0,,,
2020-12-01 05:28:19-03:00,,,,2379.0
2020-12-01 05:29:02-03:00,,3370.0,,
2020-12-01 05:29:31-03:00,,,79206.0,
2020-12-01 05:29:37-03:00,,,79206.0,
2020-12-01 05:31:20-03:00,,3370.0,,
2020-12-01 05:31:31-03:00,21011.0,,,
2020-12-01 05:33:10-03:00,21011.0,,,
2020-12-01 05:33:20-03:00,,,,2379.0
2020-12-01 05:34:02-03:00,,3370.0,,
2020-12-01 05:34:31-03:00,,,79208.0,
2020-12-01 05:34:37-03:00,,,79208.0,
2020-12-01 05:36:20-03:00,,3370.0,,
2020-12-01 05:36:32-03:00,21011.0,,,
2020-12-01 05:38:11-03:00,21011.0,,,
2020-12-01 05:38:20-03:00,,,,2379.0
2020-12-01 05:39:03-03:00,,3370.0,,
2020-12-01 05:39:32-03:00,,,79209.0,
2020-12-01 05:39:38-03:00,,,79209.0,
2020-12-01 05:41:20-03:00,,3370.0,,
2020-12-01 05:41:32-03:00,21011.0,,,
2020-12-01 05:43:11-03:00,21011.0,,,
2020-12-01 05:43:20-03:00,,,,2379.0
2020-12-01 05:44:03-03:00,,3370.0,,
2020-12-01 05:44:32-03:00,,,79211.0,
2020-12-01 05:44:38-03:00,,,79211.0,
2020-12-01 05:46:21-03:00,,3370.0,,
2020-12-01 05:46:32-03:00,21011.0,,,
2020-12-01 05:48:11-03:00,21011.0,,,
2020-12-01 05:48:21-03:00,,,,2379.0
2020-12-01 05:49:03-03:00,,3370.0,,
2020-12-01 05:49:32-03:00,,,79212.0,
2020-12-01 05:49:38-03:00,,,79212.0,
2020-12-01 05:51:21-03:00,,3370.0,,
2020-12-01 05:51:32-03:00,21011.0,,,
2020-12-01 05:53:11-03:00,21011.0,,,
2020-12-01 05:53:21-03:00,,,,2379.0
2020-12-01 05:54:04-03:00,,3370.0,,
2020-12-01 05:54:32-03:00,,,79214.0,
2020-12-01 05:54:39-03:00,,,79214.0,
2020-12-01 05:56:21-03:00,,3370.0,,
2020-12-01 05:56:32-03:00,21011.0,,,
2020-12-01 05:58:11-03:00,21011.0,,,
2020-12-01 05:58:21-03:00,,,,2379.0
2020-12-01 05:59:04-03:00,,3370.0,,
2020-12-01 05:59:33-03:00,,,79215.0,
2020-12-01 05:59:39-03:00,,,79215.0,
2020-12-01 06:01:22-03:00,,3370.0,,
2020-12-01 06:01:32-03:00,21011.0,,,
2020-12-01 06:03:12-03:00,21011.0,,,
2020-12-01 06:03:22-03:00,,,,2379.0
2020-12-01 06:04:04-03:00,,3370.0,,
2020-12-01 06:04:33-03:00,,,79217.0,
2020-12-01 06:04:39-03:00,,,79217.0,
2020-12-01 06:06:22-03:00,,3370.0,,
2020-12-01 06:06:33-03:00,21011.0,,,
2020-12-01 06:08:12-03:00,21011.0,,,
2020-12-01 06:08:22-03:00,,,,2379.0
2020-12-01 06:09:04-03:00,,3370.0,,
2020-12-01 06:09:33-03:00,,,79218.0,
2020-12-01 06:09:40-03:00,,,79218.0,
2020-12-01 06:11:22-03:00,,3370.0,,
2020-12-01 06:11:33-03:00,21011.0,,,
2020-12-01 06:13:13-03:00,21011.0,,,
2020-12-01 06:13:24-03:00,,,,2379.0
2020-12-01 06:14:05-03:00,,3370.0,,
2020-12-01 06:14:34-03:00,,,79219.0,
2020-12-01 06:14:40-03:00,,,79219.0,
2020-12-01 06:16:22-03:00,,3370.0,,
2020-12-01 06:16:33-03:00,21011.0,,,
2020-12-01 06:18:13-03:00,21011.0,,,
2020-12-01 06:18:23-03:00,,,,2379.0
2020-12-01 06:19:05-03:00,,3370.0,,
2020-12-01 06:19:34-03:00,,,79221.0,
2020-12-01 06:19:40-03:00,,,79221.0,
2020-12-01 06:21:23-03:00,,3370.0,,
2020-12-01 06:21:34-03:00,21011.0,,,
2020-12-01 06:23:13-03:00,21011.0,,,
2020-12-01 06:23:23-03:00,,,,2379.0
2020-12-01 06:24:05-03:00,,3371.0,,
2020-12-01 06:24:34-03:00,,,79222.0,
2020-12-01 06:24:41-03:00,,,79222.0,
2020-12-01 06:26:23-03:00,,3371.0,,
2020-12-01 06:26:34-03:00,21011.0,,,
2020-12-01 06:28:14-03:00,21011.0,,,
2020-12-01 06:28:23-03:00,,,,2379.0
2020-12-01 06:29:06-03:00,,3371.0,,
2020-12-01 06:29:35-03:00,,,79223.0,
2020-12-01 06:29:41-03:00,,,79223.0,
2020-12-01 06:31:23-03:00,,3371.0,,
2020-12-01 06:31:34-03:00,21011.0,,,
2020-12-01 06:33:13-03:00,21011.0,,,
2020-12-01 06:33:24-03:00,,,,2379.0
2020-12-01 06:34:06-03:00,,3371.0,,
2020-12-01 06:34:35-03:00,,,79224.0,
2020-12-01 06:34:41-03:00,,,79224.0,
2020-12-01 06:36:24-03:00,,3371.0,,
2020-12-01 06:36:35-03:00,21011.0,,,
2020-12-01 06:38:14-03:00,21011.0,,,
2020-12-01 06:38:24-03:00,,,,2379.0
2020-12-01 06:39:06-03:00,,3371.0,,
2020-12-01 06:39:35-03:00,,,79226.0,
2020-12-01 06:39:41-03:00,,,79226.0,
2020-12-01 06:41:24-03:00,,3371.0,,
2020-12-01 06:41:36-03:00,21011.0,,,
2020-12-01 06:43:15-03:00,21011.0,,,
2020-12-01 06:43:24-03:00,,,,2379.0
2020-12-01 06:44:07-03:00,,3371.0,,
2020-12-01 06:44:36-03:00,,,79227.0,
2020-12-01 06:44:42-03:00,,,79227.0,
2020-12-01 06:46:24-03:00,,3371.0,,
2020-12-01 06:46:37-03:00,21011.0,,,
2020-12-01 06:48:15-03:00,21011.0,,,
2020-12-01 06:48:25-03:00,,,,2379.0
2020-12-01 06:49:07-03:00,,3371.0,,
2020-12-01 06:49:36-03:00,,,79228.0,
2020-12-01 06:49:42-03:00,,,79228.0,
2020-12-01 06:51:25-03:00,,3371.0,,
2020-12-01 06:51:37-03:00,21011.0,,,
2020-12-01 06:53:15-03:00,21011.0,,,
2020-12-01 06:53:25-03:00,,,,2379.0
2020-12-01 06:54:07-03:00,,3371.0,,
2020-12-01 06:54:36-03:00,,,79228.0,
2020-12-01 06:54:42-03:00,,,79228.0,
2020-12-01 06:56:25-03:00,,3371.0,,
2020-12-01 06:56:37-03:00,21011.0,,,
2020-12-01 06:58:16-03:00,21011.0,,,
2020-12-01 06:58:25-03:00,,,,2379.0
2020-12-01 06:59:07-03:00,,3371.0,,
2020-12-01 06:59:36-03:00,,,79228.0,
2020-12-01 06:59:43-03:00,,,79228.0,
2020-12-01 07:01:37-03:00,21011.0,,,
2020-12-01 07:01:40-03:00,,3371.0,,
2020-12-01 07:03:16-03:00,21011.0,,,
2020-12-01 07:03:25-03:00,,,,2379.0
2020-12-01 07:04:07-03:00,,3371.0,,
2020-12-01 07:04:37-03:00,,,79228.0,
2020-12-01 07:04:43-03:00,,,79228.0,
2020-12-01 07:06:25-03:00,,3371.0,,
2020-12-01 07:06:37-03:00,21011.0,,,
2020-12-01 07:08:16-03:00,21011.0,,,
2020-12-01 07:08:26-03:00,,,,2379.0
2020-12-01 07:09:07-03:00,,3371.0,,
2020-12-01 07:09:37-03:00,,,79228.0,
2020-12-01 07:09:43-03:00,,,79228.0,
2020-12-01 07:11:26-03:00,,3371.0,,
2020-12-01 07:11:38-03:00,21011.0,,,
2020-12-01 07:13:16-03:00,21011.0,,,
2020-12-01 07:13:26-03:00,,,,2379.0
2020-12-01 07:14:07-03:00,,3371.0,,
2020-12-01 07:14:37-03:00,,,79228.0,
2020-12-01 07:14:44-03:00,,,79228.0,
2020-12-01 07:16:26-03:00,,3371.0,,
2020-12-01 07:16:38-03:00,21011.0,,,
2020-12-01 07:18:17-03:00,21011.0,,,
2020-12-01 07:18:26-03:00,,,,2379.0
2020-12-01 07:19:08-03:00,,3371.0,,
2020-12-01 07:19:38-03:00,,,79228.0,
2020-12-01 07:19:44-03:00,,,79228.0,
2020-12-01 07:21:26-03:00,,3371.0,,
2020-12-01 07:21:38-03:00,21011.0,,,
2020-12-01 07:23:17-03:00,21011.0,,,
2020-12-01 07:23:27-03:00,,,,2379.0
2020-12-01 07:24:08-03:00,,3371.0,,
2020-12-01 07:24:38-03:00,,,79228.0,
2020-12-01 07:24:44-03:00,,,79228.0,
2020-12-01 07:26:27-03:00,,3371.0,,
2020-12-01 07:26:38-03:00,21011.0,,,
2020-12-01 07:28:16-03:00,21011.0,,,
2020-12-01 07:28:27-03:00,,,,2379.0
2020-12-01 07:29:08-03:00,,3371.0,,
2020-12-01 07:29:38-03:00,,,79228.0,
2020-12-01 07:29:44-03:00,,,79228.0,
2020-12-01 07:31:27-03:00,,3371.0,,
2020-12-01 07:31:38-03:00,21011.0,,,
2020-12-01 07:33:16-03:00,21012.0,,,
2020-12-01 07:33:27-03:00,,,,2379.0
2020-12-01 07:34:09-03:00,,3371.0,,
2020-12-01 07:34:39-03:00,,,79228.0,
2020-12-01 07:34:45-03:00,,,79228.0,
2020-12-01 07:36:27-03:00,,3371.0,,
2020-12-01 07:36:40-03:00,21012.0,,,
2020-12-01 07:38:16-03:00,21013.0,,,
2020-12-01 07:38:28-03:00,,,,2379.0
2020-12-01 07:39:09-03:00,,3371.0,,
2020-12-01 07:39:39-03:00,,,79228.0,
2020-12-01 07:39:45-03:00,,,79228.0,
2020-12-01 07:41:28-03:00,,3371.0,,
2020-12-01 07:41:40-03:00,21013.0,,,
2020-12-01 07:43:17-03:00,21013.0,,,
2020-12-01 07:43:28-03:00,,,,2379.0
2020-12-01 07:44:09-03:00,,3371.0,,
2020-12-01 07:44:39-03:00,,,79228.0,
2020-12-01 07:44:46-03:00,,,79228.0,
2020-12-01 07:46:28-03:00,,3371.0,,
2020-12-01 07:46:41-03:00,21014.0,,,
2020-12-01 07:48:18-03:00,21014.0,,,
2020-12-01 07:48:28-03:00,,,,2379.0
2020-12-01 07:49:10-03:00,,3371.0,,
2020-12-01 07:49:40-03:00,,,79228.0,
2020-12-01 07:49:46-03:00,,,79228.0,
2020-12-01 07:51:28-03:00,,3371.0,,
2020-12-01 07:51:41-03:00,21015.0,,,
2020-12-01 07:53:18-03:00,21015.0,,,
2020-12-01 07:53:29-03:00,,,,2379.0
2020-12-01 07:54:10-03:00,,3371.0,,
2020-12-01 07:54:40-03:00,,,79228.0,
2020-12-01 07:54:46-03:00,,,79228.0,
2020-12-01 07:56:28-03:00,,3371.0,,
2020-12-01 07:56:41-03:00,21016.0,,,
2020-12-01 07:58:18-03:00,21016.0,,,
2020-12-01 07:58:29-03:00,,,,2379.0
2020-12-01 07:59:10-03:00,,3371.0,,
2020-12-01 07:59:40-03:00,,,79228.0,
2020-12-01 07:59:46-03:00,,,79228.0,
2020-12-01 08:01:29-03:00,,3371.0,,
2020-12-01 08:01:42-03:00,21017.0,,,
2020-12-01 08:03:17-03:00,21017.0,,,
2020-12-01 08:03:29-03:00,,,,2379.0
2020-12-01 08:04:10-03:00,,3371.0,,
2020-12-01 08:04:40-03:00,,,79228.0,
2020-12-01 08:04:47-03:00,,,79228.0,
2020-12-01 08:06:29-03:00,,3371.0,,
2020-12-01 08:06:40-03:00,21018.0,,,
2020-12-01 08:08:18-03:00,21018.0,,,
2020-12-01 08:08:30-03:00,,,,2379.0
2020-12-01 08:09:11-03:00,,3371.0,,
2020-12-01 08:09:41-03:00,,,79228.0,
2020-12-01 08:09:47-03:00,,,79228.0,
2020-12-01 08:11:29-03:00,,3371.0,,
2020-12-01 08:11:38-03:00,21018.0,,,
2020-12-01 08:13:19-03:00,21019.0,,,
2020-12-01 08:13:30-03:00,,,,2379.0
2020-12-01 08:14:11-03:00,,3371.0,,
2020-12-01 08:14:41-03:00,,,79228.0,
2020-12-01 08:14:47-03:00,,,79228.0,
2020-12-01 08:16:30-03:00,,3371.0,,
2020-12-01 08:16:38-03:00,21019.0,,,
2020-12-01 08:18:21-03:00,21020.0,,,
2020-12-01 08:18:30-03:00,,,,2379.0
2020-12-01 08:19:12-03:00,,3371.0,,
2020-12-01 08:19:41-03:00,,,79228.0,
2020-12-01 08:19:48-03:00,,,79228.0,
2020-12-01 08:21:30-03:00,,3371.0,,
2020-12-01 08:21:43-03:00,21020.0,,,
2020-12-01 08:23:22-03:00,21020.0,,,
2020-12-01 08:23:31-03:00,,,,2379.0
2020-12-01 08:24:13-03:00,,3371.0,,
2020-12-01 08:24:41-03:00,,,79228.0,
2020-12-01 08:24:48-03:00,,,79228.0,
2020-12-01 08:26:30-03:00,,3371.0,,
2020-12-01 08:26:43-03:00,21020.0,,,
2020-12-01 08:28:22-03:00,21020.0,,,
2020-12-01 08:28:31-03:00,,,,2379.0
2020-12-01 08:29:13-03:00,,3371.0,,
2020-12-01 08:29:41-03:00,,,79228.0,
2020-12-01 08:29:48-03:00,,,79228.0,
2020-12-01 08:31:31-03:00,,3371.0,,
2020-12-01 08:31:44-03:00,21020.0,,,
2020-12-01 08:33:16-03:00,21020.0,,,
2020-12-01 08:33:31-03:00,,,,2379.0
2020-12-01 08:34:13-03:00,,3371.0,,
2020-12-01 08:34:41-03:00,,,79228.0,
2020-12-01 08:34:49-03:00,,,79228.0,
2020-12-01 08:36:31-03:00,,3371.0,,
2020-12-01 08:36:43-03:00,21020.0,,,
2020-12-01 08:38:16-03:00,21020.0,,,
2020-12-01 08:38:31-03:00,,,,2379.0
2020-12-01 08:39:14-03:00,,3371.0,,
2020-12-01 08:39:42-03:00,,,79228.0,
2020-12-01 08:39:49-03:00,,,79228.0,
2020-12-01 08:41:31-03:00,,3371.0,,
2020-12-01 08:41:44-03:00,21020.0,,,
2020-12-01 08:43:23-03:00,21020.0,,,
2020-12-01 08:43:32-03:00,,,,2379.0
2020-12-01 08:44:14-03:00,,3371.0,,
2020-12-01 08:44:42-03:00,,,79228.0,
2020-12-01 08:44:49-03:00,,,79228.0,
2020-12-01 08:46:32-03:00,,3371.0,,
2020-12-01 08:46:45-03:00,21020.0,,,
2020-12-01 08:48:20-03:00,21020.0,,,
2020-12-01 08:48:32-03:00,,,,2379.0
2020-12-01 08:49:14-03:00,,3371.0,,
2020-12-01 08:49:42-03:00,,,79228.0,
2020-12-01 08:49:50-03:00,,,79228.0,
2020-12-01 08:51:32-03:00,,3371.0,,
2020-12-01 08:51:45-03:00,21020.0,,,
2020-12-01 08:53:24-03:00,21020.0,,,
2020-12-01 08:53:32-03:00,,,,2379.0
2020-12-01 08:54:15-03:00,,3371.0,,
2020-12-01 08:54:43-03:00,,,79228.0,
2020-12-01 08:54:50-03:00,,,79228.0,
2020-12-01 08:56:32-03:00,,3371.0,,
2020-12-01 08:56:45-03:00,21020.0,,,
2020-12-01 08:58:24-03:00,21020.0,,,
2020-12-01 08:58:33-03:00,,,,2379.0
2020-12-01 08:59:15-03:00,,3371.0,,
2020-12-01 08:59:43-03:00,,,79228.0,
2020-12-01 08:59:50-03:00,,,79228.0,
2020-12-01 09:01:32-03:00,,3371.0,,
2020-12-01 09:01:46-03:00,21020.0,,,
2020-12-01 09:03:25-03:00,21020.0,,,
2020-12-01 09:03:33-03:00,,,,2379.0
2020-12-01 09:04:15-03:00,,3371.0,,
2020-12-01 09:04:43-03:00,,,79228.0,
2020-12-01 09:04:50-03:00,,,79228.0,
2020-12-01 09:06:33-03:00,,3371.0,,
2020-12-01 09:06:39-03:00,21020.0,,,
2020-12-01 09:08:26-03:00,21020.0,,,
2020-12-01 09:08:33-03:00,,,,2379.0
2020-12-01 09:09:15-03:00,,3371.0,,
2020-12-01 09:09:43-03:00,,,79228.0,
2020-12-01 09:09:51-03:00,,,79228.0,
2020-12-01 09:11:33-03:00,,3371.0,,
2020-12-01 09:11:45-03:00,21020.0,,,
2020-12-01 09:13:26-03:00,21020.0,,,
2020-12-01 09:13:34-03:00,,,,2379.0
2020-12-01 09:14:16-03:00,,3371.0,,
2020-12-01 09:14:44-03:00,,,79228.0,
2020-12-01 09:14:51-03:00,,,79228.0,
2020-12-01 09:16:33-03:00,,3371.0,,
2020-12-01 09:16:46-03:00,21020.0,,,
2020-12-01 09:18:26-03:00,21020.0,,,
2020-12-01 09:18:34-03:00,,,,2379.0
2020-12-01 09:19:16-03:00,,3371.0,,
2020-12-01 09:19:44-03:00,,,79228.0,
2020-12-01 09:19:51-03:00,,,79228.0,
2020-12-01 09:21:34-03:00,,3371.0,,
2020-12-01 09:21:47-03:00,21020.0,,,
2020-12-01 09:23:27-03:00,21020.0,,,
2020-12-01 09:23:34-03:00,,,,2379.0
2020-12-01 09:24:16-03:00,,3371.0,,
2020-12-01 09:24:44-03:00,,,79229.0,
2020-12-01 09:24:52-03:00,,,79229.0,
2020-12-01 09:26:34-03:00,,3371.0,,
2020-12-01 09:26:48-03:00,21020.0,,,
2020-12-01 09:28:27-03:00,21020.0,,,
2020-12-01 09:28:35-03:00,,,,2379.0
2020-12-01 09:29:17-03:00,,3372.0,,
2020-12-01 09:29:45-03:00,,,79231.0,
2020-12-01 09:29:52-03:00,,,79231.0,
2020-12-01 09:31:34-03:00,,3372.0,,
2020-12-01 09:31:49-03:00,21020.0,,,
2020-12-01 09:33:28-03:00,21020.0,,,
2020-12-01 09:33:35-03:00,,,,2379.0
2020-12-01 09:34:17-03:00,,3372.0,,
2020-12-01 09:34:45-03:00,,,79232.0,
2020-12-01 09:34:52-03:00,,,79232.0,
2020-12-01 09:36:35-03:00,,3372.0,,
2020-12-01 09:36:37-03:00,21020.0,,,
2020-12-01 09:38:28-03:00,21020.0,,,
2020-12-01 09:38:35-03:00,,,,2379.0
2020-12-01 09:39:17-03:00,,3372.0,,
2020-12-01 09:39:45-03:00,,,79234.0,
2020-12-01 09:39:53-03:00,,,79234.0,
2020-12-01 09:41:35-03:00,,3372.0,,
2020-12-01 09:41:51-03:00,21020.0,,,
2020-12-01 09:43:28-03:00,21020.0,,,
2020-12-01 09:43:36-03:00,,,,2379.0
